job_id,starting_salary,tenure_months,churned_within_1yr
225241,69802.12,5,True
225243,92635.29,17,False
225244,70996.21,8,True
225250,124411.15,1,True
225251,65521.64,11,True
225257,70794.6,3,True
225270,105276.01,24,False
225273,96841.12,5,True
225274,74178.24,14,False
225275,99282.49,9,True
225277,63719.25,6,True
225279,104539.92,17,False
225281,88130.31,24,False
225284,98520.33,7,True
225287,72244.88,24,False
225288,98614.06,3,True
225293,79980.94,6,True
225294,68979.29,22,False
225298,92611.51,14,False
225300,95170.56,20,False
225301,86081.29,9,True
225310,76147.41,8,True
225311,71948.11,11,True
225316,75777.33,23,False
225320,82505.16,19,False
225323,105961.81,10,True
225325,56505.78,18,False
225326,73706.06,13,False
225327,73818.11,17,False
225331,86275.92,11,True
225334,77623.33,23,False
225335,84848.66,5,True
225337,88232.46,15,False
225340,58137.55,18,False
225342,70873.76,22,False
225353,72469.17,3,True
225354,91250.24,0,True
225362,93038.21,12,False
225364,90387.0,11,True
225379,95291.01,19,False
225382,87485.48,22,False
225385,75638.1,1,True
225388,76888.89,11,True
225392,94296.08,6,True
225400,96070.83,12,False
225403,101610.58,8,True
225405,84393.08,11,True
225418,93605.75,17,False
225420,64729.73,6,True
225422,89771.29,0,True
225428,95018.56,24,False
225431,98666.87,20,False
225432,69273.01,18,False
225433,75416.57,3,True
225435,92506.4,4,True
225438,87728.83,17,False
225448,102085.04,1,True
225453,98514.9,3,True
225455,85188.6,22,False
225458,98726.37,20,False
225466,69458.01,13,False
225468,81708.98,7,True
225472,69731.05,24,False
225475,76738.27,10,True
225477,95127.59,24,False
225478,57215.3,17,False
225481,66246.06,12,False
225484,64769.71,12,False
225486,64240.1,5,True
225488,102497.93,9,True
225491,90824.11,15,False
225493,110799.77,17,False
225495,105115.51,0,True
225499,80238.22,24,False
225502,82635.23,2,True
225512,81556.2,18,False
225518,60446.03,14,False
225525,80103.36,21,False
225527,105936.72,23,False
225535,62943.55,15,False
225540,64955.71,4,True
225544,101878.65,24,False
225555,92844.98,17,False
225557,79146.53,8,True
225558,86326.37,5,True
225564,92951.43,6,True
225566,74666.24,8,True
225570,58306.9,20,False
225575,81899.94,12,False
225578,81018.45,6,True
225580,81480.47,12,False
225589,85346.57,23,False
225590,93926.97,3,True
225594,90293.93,2,True
225599,95505.34,19,False
225602,70247.4,20,False
225603,79660.21,22,False
225605,75023.8,13,False
225607,88096.43,16,False
225608,83541.84,3,True
225609,92710.81,23,False
225610,102730.37,18,False
225617,77233.71,22,False
225621,87973.64,22,False
225626,96640.46,12,False
225628,92579.51,7,True
225629,88719.56,16,False
225633,66698.8,18,False
225639,101908.36,17,False
225641,88638.59,15,False
225643,98383.55,3,True
225644,90514.02,0,True
225649,85515.82,4,True
225650,80517.57,20,False
225651,102739.66,22,False
225652,107560.23,1,True
225656,87909.11,18,False
225658,81834.74,14,False
225667,88574.67,19,False
225668,90878.63,13,False
225676,57036.95,1,True
225679,77108.65,20,False
225683,84769.18,9,True
225684,82912.7,24,False
225687,92280.28,20,False
225689,95504.99,5,True
225702,74613.83,4,True
225718,89900.18,1,True
225719,66633.85,8,True
225723,88825.24,21,False
225731,92655.9,8,True
225732,70562.33,14,False
225736,86477.8,5,True
225740,99776.95,10,True
225744,100053.91,11,True
225746,79362.07,0,True
225747,67287.68,10,True
225753,74573.29,16,False
225754,61232.9,11,True
225762,109180.13,23,False
225765,83101.57,22,False
225773,90827.28,9,True
225778,99281.18,24,False
225780,80171.59,21,False
225781,72594.86,1,True
225784,113975.81,8,True
225785,101120.14,2,True
225792,87010.44,8,True
225793,97017.63,19,False
225795,59845.92,2,True
225800,87792.0,24,False
225804,99074.0,22,False
225810,84127.41,12,False
225812,71555.01,12,False
225817,108270.67,19,False
225818,103495.77,16,False
225824,98903.12,19,False
225825,92713.95,13,False
225827,105231.87,24,False
225828,76500.61,16,False
225829,76278.91,23,False
225831,77028.74,11,True
225832,63995.91,14,False
225838,103113.91,12,False
225848,89736.02,1,True
225852,83946.93,8,True
225853,86015.01,3,True
225856,82179.54,20,False
225857,97303.21,14,False
225859,87138.3,14,False
225860,78207.51,3,True
225863,64526.52,21,False
225870,52476.66,9,True
225877,84986.66,15,False
225880,81963.78,22,False
225882,81504.57,16,False
225886,94190.49,7,True
225888,98356.5,9,True
225889,98477.83,10,True
225893,71698.47,17,False
225896,91836.09,5,True
225900,95813.61,11,True
225902,54264.38,4,True
225904,89173.11,0,True
225906,95107.36,7,True
225908,56248.41,4,True
225911,56884.27,21,False
225915,117407.87,16,False
225922,76150.3,5,True
225933,86270.6,4,True
225935,77242.39,9,True
225936,79141.65,21,False
225963,75671.47,20,False
225964,108487.28,10,True
225966,92952.73,9,True
225972,83867.37,1,True
225974,101902.55,3,True
225985,91095.44,12,False
225987,104073.98,9,True
225988,97699.23,20,False
225996,92727.46,5,True
226002,79036.61,7,True
226005,64659.37,20,False
226011,85049.41,19,False
226014,94955.6,10,True
226015,68480.7,17,False
226019,94568.47,21,False
226022,78133.16,24,False
226028,95756.12,0,True
226033,59014.13,14,False
226036,87191.02,17,False
226046,72941.33,22,False
226050,84229.6,7,True
226053,69808.26,16,False
226054,74573.68,9,True
226058,92835.91,13,False
226060,68607.53,23,False
226064,82287.46,7,True
226067,78374.81,17,False
226069,97720.92,8,True
226073,82315.0,23,False
226075,78402.31,19,False
226076,86328.2,19,False
226078,83836.51,17,False
226080,87054.86,1,True
226083,68077.41,9,True
226093,113637.05,18,False
226099,101209.06,7,True
226100,77235.59,18,False
226106,104390.03,3,True
226111,99703.59,15,False
226113,94929.21,2,True
226125,101058.74,15,False
226128,71408.31,7,True
226135,75346.6,6,True
226140,79400.45,19,False
226150,102701.86,20,False
226153,79059.5,5,True
226155,59744.11,18,False
226167,76643.72,2,True
226168,76345.65,5,True
226170,86769.62,21,False
226174,87793.76,9,True
226177,87239.79,11,True
226178,75849.37,19,False
226193,103148.94,20,False
226196,107933.25,8,True
226197,107290.87,24,False
226198,94294.91,1,True
226199,99331.03,17,False
226206,88050.51,15,False
226207,80805.58,22,False
226208,92231.04,24,False
226209,93174.29,4,True
226211,82351.06,13,False
226213,86063.84,15,False
226215,45096.28,0,True
226225,91136.61,20,False
226226,94300.71,22,False
226237,95003.68,0,True
226238,80783.5,21,False
226243,94725.59,21,False
226245,96928.74,17,False
226251,95811.08,11,True
226253,90820.8,10,True
226257,96393.86,4,True
226260,81171.66,16,False
226263,77681.01,21,False
226267,84657.75,11,True
226272,95229.99,11,True
226277,102830.89,10,True
226281,77547.44,22,False
226282,92718.94,4,True
226287,95206.53,16,False
226297,88571.95,15,False
226299,69831.58,17,False
226301,80357.61,5,True
226303,111087.57,20,False
226305,85750.54,22,False
226312,90657.37,9,True
226313,86197.84,10,True
226315,76493.12,0,True
226318,86518.92,21,False
226319,59319.01,24,False
226328,71886.3,2,True
226330,65966.06,5,True
226332,45497.47,7,True
226334,82228.16,8,True
226335,110686.04,5,True
226343,101881.52,22,False
226344,88881.55,1,True
226347,80147.06,19,False
226348,95798.21,22,False
226352,91837.22,22,False
226354,98221.98,11,True
226363,79838.98,15,False
226368,80842.67,8,True
226374,86807.3,11,True
226378,91527.52,20,False
226382,88009.57,15,False
226390,101676.13,19,False
226391,94536.09,4,True
226395,49014.3,15,False
226401,56088.75,24,False
226403,87859.96,10,True
226404,69167.5,10,True
226407,103524.96,11,True
226409,86226.3,1,True
226412,91714.2,23,False
226413,87372.89,5,True
226417,80632.24,0,True
226419,62676.69,19,False
226424,85185.61,12,False
226425,46481.56,18,False
226426,93757.78,1,True
226430,94577.05,21,False
226431,94874.06,20,False
226437,90275.94,22,False
226446,77506.67,13,False
226448,73420.78,19,False
226451,82110.06,3,True
226452,59119.63,11,True
226459,67741.33,23,False
226462,87797.68,24,False
226464,93585.08,17,False
226465,89221.98,23,False
226469,95518.42,8,True
226470,101325.52,19,False
226471,83680.37,12,False
226478,88503.71,18,False
226479,110727.28,1,True
226485,86483.36,13,False
226486,116129.82,13,False
226489,73897.18,23,False
226491,78131.11,18,False
226492,82401.48,5,True
226496,88923.25,15,False
226499,87548.94,1,True
226502,92156.03,18,False
226506,30064.76,7,True
226507,60897.9,20,False
226508,103160.31,23,False
226511,86578.92,24,False
226513,74877.08,13,False
226515,89557.67,8,True
226517,80305.1,4,True
226522,73436.38,10,True
226544,87324.45,1,True
226551,69553.36,7,True
226555,115770.65,18,False
226558,114210.48,17,False
226562,99030.51,24,False
226563,77842.83,11,True
226573,82533.31,3,True
226576,55731.03,20,False
226577,99651.93,2,True
226578,97631.84,11,True
226580,82666.69,18,False
226594,87485.86,10,True
226597,96083.57,16,False
226603,77576.04,17,False
226609,86413.44,6,True
226612,87599.48,12,False
226637,80985.16,18,False
226640,60595.13,9,True
226646,82288.23,8,True
226664,78283.04,0,True
226668,115227.28,21,False
226670,74698.82,10,True
226673,87420.29,22,False
226677,72119.06,11,True
226687,110312.1,8,True
226697,102190.51,12,False
226698,83790.96,12,False
226702,74804.76,14,False
226712,113697.54,19,False
226715,79769.01,9,True
226716,95261.47,4,True
226717,100553.21,19,False
226726,69123.24,13,False
226732,53247.59,2,True
226735,101084.74,14,False
226736,93086.82,7,True
226740,93298.86,17,False
226741,88357.88,7,True
226746,93695.11,3,True
226748,81391.99,6,True
226750,77268.55,21,False
226751,81132.25,23,False
226752,104854.29,9,True
226758,81370.92,12,False
226762,103137.85,9,True
226763,95187.85,17,False
226764,88116.37,21,False
226767,85301.57,15,False
226768,106226.52,7,True
226770,119896.71,13,False
226775,112047.59,10,True
226777,68824.69,6,True
226779,79550.98,12,False
226786,78687.37,18,False
226788,85443.43,18,False
226792,72344.68,12,False
226794,104289.5,20,False
226799,80953.81,14,False
226807,83428.73,4,True
226808,75213.48,17,False
226811,87779.13,3,True
226812,107503.15,20,False
226813,92423.62,21,False
226814,86434.49,1,True
226819,97812.99,22,False
226825,80050.53,6,True
226827,108116.2,18,False
226829,82620.59,9,True
226832,68232.7,9,True
226835,87668.31,13,False
226839,65535.16,4,True
226853,87799.87,20,False
226865,84791.5,13,False
226867,74773.87,21,False
226869,77255.85,11,True
226876,99422.08,10,True
226880,86851.94,16,False
226882,70714.28,10,True
226892,112559.02,7,True
226900,117588.22,4,True
226911,73629.47,12,False
226912,98008.66,13,False
226913,110863.01,23,False
226915,96070.05,11,True
226919,78985.19,22,False
226922,89865.39,20,False
226923,77887.33,24,False
226932,91163.81,6,True
226934,90246.89,16,False
226937,80188.03,21,False
226948,77956.63,16,False
226954,69529.12,8,True
226957,94407.89,5,True
226966,85910.48,3,True
226967,102083.82,7,True
226970,56918.97,2,True
226971,94756.38,18,False
226974,91219.12,14,False
226975,104032.45,4,True
226984,98495.65,5,True
226985,102235.27,13,False
226986,94750.64,13,False
226992,106364.47,9,True
226995,90341.98,9,True
226997,92536.07,12,False
226998,66809.78,9,True
227001,89510.33,19,False
227007,88950.95,11,True
227009,95769.65,16,False
227012,69584.68,9,True
227017,89846.93,8,True
227018,83318.36,2,True
227019,76371.86,18,False
227023,85898.28,15,False
227024,103026.11,21,False
227025,98017.75,11,True
227028,109190.06,15,False
227034,80141.37,2,True
227035,74930.39,21,False
227037,96508.37,24,False
227040,76151.66,3,True
227043,118498.61,4,True
227045,98238.6,16,False
227048,72652.67,16,False
227061,109771.59,11,True
227062,109894.68,5,True
227071,77600.78,17,False
227075,78985.63,2,True
227089,87047.02,20,False
227095,79055.8,14,False
227104,94543.52,2,True
227110,45682.97,3,True
227116,105121.94,15,False
227122,93993.59,1,True
227131,88378.2,2,True
227140,94602.89,20,False
227147,100026.3,9,True
227149,87714.47,4,True
227151,62208.52,18,False
227152,72672.83,21,False
227153,80049.61,6,True
227155,64772.31,22,False
227160,89112.76,22,False
227165,81331.73,0,True
227166,81904.37,20,False
227173,82776.58,7,True
227177,110541.65,17,False
227178,73029.68,14,False
227181,80758.84,22,False
227186,90199.75,9,True
227187,74546.66,5,True
227189,97656.02,23,False
227195,80622.82,14,False
227197,89035.56,13,False
227201,89790.85,0,True
227202,77319.8,12,False
227216,87442.73,24,False
227219,61490.75,18,False
227228,83429.14,21,False
227229,80860.44,1,True
227231,111849.66,16,False
227235,94566.58,24,False
227236,116413.36,13,False
227241,112065.79,1,True
227246,98823.04,8,True
227260,57792.52,2,True
227264,76831.88,23,False
227269,82164.9,21,False
227271,90354.97,16,False
227282,91526.2,14,False
227283,96791.65,20,False
227289,98524.62,20,False
227291,98464.1,16,False
227292,80003.46,2,True
227294,79492.45,2,True
227301,79425.76,14,False
227302,69180.72,12,False
227308,62622.7,5,True
227316,73102.11,13,False
227325,86169.13,7,True
227327,87706.56,18,False
227333,72516.63,19,False
227334,81708.01,20,False
227343,81549.22,22,False
227344,79495.12,24,False
227348,79978.07,16,False
227350,85780.07,8,True
227357,75130.63,19,False
227360,93903.08,6,True
227362,56976.19,8,True
227372,98916.54,14,False
227374,98834.33,8,True
227376,95691.36,11,True
227377,68912.26,8,True
227379,92771.29,17,False
227380,83837.79,16,False
227381,75030.63,5,True
227384,106166.73,9,True
227386,91485.33,11,True
227387,82967.05,6,True
227392,78295.74,13,False
227403,55814.92,6,True
227407,80306.56,11,True
227409,88643.44,8,True
227410,93911.46,24,False
227413,83235.82,9,True
227415,98672.44,0,True
227418,83260.93,16,False
227421,88883.55,11,True
227424,100557.02,14,False
227430,81914.17,2,True
227431,61517.23,24,False
227440,131137.01,19,False
227443,89729.8,16,False
227446,69954.87,1,True
227447,77932.76,1,True
227450,69765.17,11,True
227451,100264.55,20,False
227452,107309.73,20,False
227455,69683.02,4,True
227456,85392.13,2,True
227458,99283.25,0,True
227461,84665.82,24,False
227465,70326.02,0,True
227478,93543.05,9,True
227479,84324.05,12,False
227480,102854.89,16,False
227489,74741.16,13,False
227490,97866.89,6,True
227492,87812.43,16,False
227506,61519.62,9,True
227516,108163.84,18,False
227531,94432.32,20,False
227536,114580.61,11,True
227537,89487.59,12,False
227538,82447.87,7,True
227553,75024.31,15,False
227558,85264.63,4,True
227559,85230.3,23,False
227565,81209.3,20,False
227569,99907.01,10,True
227573,95884.11,21,False
227575,87661.8,19,False
227576,73989.81,8,True
227581,88505.11,24,False
227586,86850.32,23,False
227588,110342.64,22,False
227589,126535.23,17,False
227592,108751.61,13,False
227596,90758.86,20,False
227600,65258.78,3,True
227605,91372.29,16,False
227608,74604.41,6,True
227614,86766.4,3,True
227615,93874.22,8,True
227618,87854.02,9,True
227620,70253.4,10,True
227621,108616.5,9,True
227622,62525.29,9,True
227623,100301.43,15,False
227624,81140.27,21,False
227625,78715.93,23,False
227632,97158.31,1,True
227633,69394.36,10,True
227635,88346.81,6,True
227637,56185.53,15,False
227640,58923.66,19,False
227642,96002.79,14,False
227647,75664.3,6,True
227649,81963.82,13,False
227655,87802.92,13,False
227660,89324.45,5,True
227661,92609.11,8,True
227674,104383.51,20,False
227679,84415.57,17,False
227682,63078.34,1,True
227686,119287.86,1,True
227691,83506.72,4,True
227697,127966.48,19,False
227702,97063.96,23,False
227703,86840.53,2,True
227704,92181.98,15,False
227705,90796.71,12,False
227708,67988.13,4,True
227709,61321.13,13,False
227715,105449.1,3,True
227716,104172.45,4,True
227727,93419.83,11,True
227732,96694.36,9,True
227750,89847.39,23,False
227751,115443.33,13,False
227756,91601.68,0,True
227757,82138.04,12,False
227763,92148.76,14,False
227765,86997.32,6,True
227767,53387.46,13,False
227768,81632.57,8,True
227776,98194.6,16,False
227777,90852.61,17,False
227786,64617.76,20,False
227788,84403.54,24,False
227804,103040.76,15,False
227813,60254.45,18,False
227815,91231.24,0,True
227816,67595.07,4,True
227817,88127.35,0,True
227819,106467.5,11,True
227822,91780.58,3,True
227828,112052.58,8,True
227831,95632.8,18,False
227838,70642.68,19,False
227846,98060.41,24,False
227854,79575.58,5,True
227855,88113.13,7,True
227860,89085.11,13,False
227861,78533.73,6,True
227873,82080.96,5,True
227878,83359.78,1,True
227890,85584.48,14,False
227892,85644.43,10,True
227897,77858.34,2,True
227903,75650.37,4,True
227905,79313.24,20,False
227908,121142.0,6,True
227910,78684.68,17,False
227912,62358.36,24,False
227914,71109.56,5,True
227916,93804.18,14,False
227926,95024.98,0,True
227927,69568.75,24,False
227931,55043.11,14,False
227934,106031.63,19,False
227936,88173.07,7,True
227940,86554.66,2,True
227946,102568.18,23,False
227947,98475.29,1,True
227948,57133.84,16,False
227951,109335.97,3,True
227954,89457.0,13,False
227955,86520.16,13,False
227958,107084.92,4,True
227959,62148.01,22,False
227960,83303.46,4,True
227962,104474.9,0,True
227964,84669.55,1,True
227968,87469.4,2,True
227973,75547.41,19,False
227976,70514.57,7,True
227983,97425.32,24,False
227986,68125.58,17,False
227990,95476.92,2,True
227991,60658.66,15,False
227992,90506.01,15,False
227998,79583.66,15,False
227999,116993.61,13,False
228000,88660.83,13,False
228001,81349.31,21,False
228002,71637.21,3,True
228007,90383.36,11,True
228012,80008.95,22,False
228014,68771.7,14,False
228018,83353.99,22,False
228019,60100.55,16,False
228023,82424.23,4,True
228028,96028.57,24,False
228031,72599.98,24,False
228041,88666.19,23,False
228045,72666.29,19,False
228047,85599.05,20,False
228048,84215.45,6,True
228053,84383.79,20,False
228056,75521.15,10,True
228059,101535.01,2,True
228066,65892.35,3,True
228069,70833.15,14,False
228072,57465.5,10,True
228075,87383.05,23,False
228080,69471.38,13,False
228086,63022.53,5,True
228087,85815.47,20,False
228088,66042.54,5,True
228094,81608.54,15,False
228102,73333.85,3,True
228110,90125.18,6,True
228113,81485.29,17,False
228114,52728.18,15,False
228122,81588.43,0,True
228123,96451.69,9,True
228129,67639.22,6,True
228130,83577.99,21,False
228133,104485.72,12,False
228135,99182.62,17,False
228144,107377.55,15,False
228151,79701.04,20,False
228152,40400.41,4,True
228158,88824.16,1,True
228161,81219.58,13,False
228163,85598.74,21,False
228164,54562.43,2,True
228168,90322.13,13,False
228176,79482.63,20,False
228183,69834.88,8,True
228190,84404.64,4,True
228192,120522.95,7,True
228198,76411.13,4,True
228199,68169.56,4,True
228204,99773.93,14,False
228206,90262.29,4,True
228214,90443.21,15,False
228216,68991.95,3,True
228229,71960.55,5,True
228240,81855.2,24,False
228244,78603.39,1,True
228245,87648.07,20,False
228246,91161.92,4,True
228252,89056.95,14,False
228253,105424.35,2,True
228254,80782.84,19,False
228257,57462.75,10,True
228268,68794.7,22,False
228271,106309.52,23,False
228275,91191.4,19,False
228276,109328.89,9,True
228278,81404.29,17,False
228281,78199.89,16,False
228283,87900.09,8,True
228285,85590.67,4,True
228288,63419.51,2,True
228301,81941.68,6,True
228303,70770.96,20,False
228306,75882.04,19,False
228308,81469.88,16,False
228310,82822.79,10,True
228325,81624.2,19,False
228326,73365.67,10,True
228330,103399.82,21,False
228334,82212.96,16,False
228338,92753.86,8,True
228342,54414.91,16,False
228361,77349.43,6,True
228362,59065.37,17,False
228377,82213.34,18,False
228382,89334.07,22,False
228384,77588.37,17,False
228386,71169.53,12,False
228387,99569.74,13,False
228395,80235.9,19,False
228396,83297.17,7,True
228398,72002.57,6,True
228400,85189.18,22,False
228401,98110.2,19,False
228402,98178.52,3,True
228411,93782.37,4,True
228416,86473.04,24,False
228423,93457.81,6,True
228424,85603.66,7,True
228428,84632.68,9,True
228436,99718.73,7,True
228443,104624.81,2,True
228446,94134.77,23,False
228448,122153.94,7,True
228450,111353.94,0,True
228451,80521.0,20,False
228462,57016.03,3,True
228463,76312.46,15,False
228464,109351.77,2,True
228466,85906.2,16,False
228475,81201.12,6,True
228476,75803.02,15,False
228479,82459.69,7,True
228491,70600.56,4,True
228494,66272.31,1,True
228497,56280.85,23,False
228500,80914.7,1,True
228503,108436.16,17,False
228513,99295.17,19,False
228517,99425.94,15,False
228518,70481.95,14,False
228520,102041.73,2,True
228531,80192.86,9,True
228536,63516.95,6,True
228542,79121.85,18,False
228544,109077.97,0,True
228550,97722.44,11,True
228552,113496.25,17,False
228554,95278.69,16,False
228555,116131.57,6,True
228556,109790.64,17,False
228565,91758.43,8,True
228568,65816.56,14,False
228579,95089.17,9,True
228583,63789.35,18,False
228587,85647.52,2,True
228595,81863.58,4,True
228599,76703.39,11,True
228600,75376.79,23,False
228604,82133.52,16,False
228605,99132.04,6,True
228606,73246.68,19,False
228608,74969.9,19,False
228609,87305.95,18,False
228612,92663.19,22,False
228618,79067.66,5,True
228620,62499.24,2,True
228621,96620.69,21,False
228622,70359.8,23,False
228625,67896.75,22,False
228642,95407.38,8,True
228647,80450.2,7,True
228649,95239.01,20,False
228651,58439.67,19,False
228654,74399.4,1,True
228658,92496.88,3,True
228660,103767.23,8,True
228662,84644.23,19,False
228665,103257.76,18,False
228668,100576.47,22,False
228671,91297.25,5,True
228673,76176.9,9,True
228677,75351.96,8,True
228678,113688.65,21,False
228686,108987.95,6,True
228709,90009.62,16,False
228714,96632.72,22,False
228720,75689.29,14,False
228724,85385.44,4,True
228730,102286.69,9,True
228734,107008.27,5,True
228742,99336.72,14,False
228744,91521.24,13,False
228754,99693.97,1,True
228758,83440.3,13,False
228762,87100.17,14,False
228763,92637.47,1,True
228766,72641.66,15,False
228768,96237.05,18,False
228771,72216.54,11,True
228775,61717.1,5,True
228780,90403.98,17,False
228785,116901.34,20,False
228788,104803.88,1,True
228798,77673.81,3,True
228799,76524.96,18,False
228800,93249.85,17,False
228804,84353.92,21,False
228808,84668.38,22,False
228815,75484.61,18,False
228816,108038.19,0,True
228819,88356.82,10,True
228821,83525.35,1,True
228824,66271.27,17,False
228825,86966.68,18,False
228827,77483.07,8,True
228830,104628.25,12,False
228833,63606.89,21,False
228837,89383.85,21,False
228840,69861.12,13,False
228846,99786.56,15,False
228855,88742.24,20,False
228857,81472.3,4,True
228861,95249.58,3,True
228862,98914.2,16,False
228864,76507.71,4,True
228870,68131.7,22,False
228877,70801.79,1,True
228889,101649.82,14,False
228891,94595.57,8,True
228893,89852.68,20,False
228897,76834.4,15,False
228900,127433.98,7,True
228903,71211.44,2,True
228906,70255.15,16,False
228910,84773.96,6,True
228911,105267.82,3,True
228912,59033.8,9,True
228915,81101.51,6,True
228921,109281.81,21,False
228928,107043.87,24,False
228940,79478.63,7,True
228941,93442.35,14,False
228942,84335.14,20,False
228944,85161.43,14,False
228947,82980.14,16,False
228955,94745.65,23,False
228956,83745.52,0,True
228959,84272.1,0,True
228966,75549.74,2,True
228968,68054.09,11,True
228973,82649.66,3,True
228976,92226.64,18,False
228984,86589.85,12,False
228985,95432.42,13,False
228987,62914.96,14,False
228988,96188.18,3,True
228989,59375.45,10,True
228995,102883.57,9,True
228996,91708.63,3,True
228999,71500.14,12,False
229002,104869.27,16,False
229003,104756.01,3,True
229007,89892.0,6,True
229010,104538.86,7,True
229012,64506.83,6,True
229016,89257.86,5,True
229018,66755.09,1,True
229028,87615.21,15,False
229032,73146.34,10,True
229041,99443.22,2,True
229047,84581.58,21,False
229049,100916.19,5,True
229050,73054.29,22,False
229051,66186.42,22,False
229054,90089.66,13,False
229055,51759.63,18,False
229057,85484.28,14,False
229061,71471.55,0,True
229065,96125.97,3,True
229068,97690.38,23,False
229074,103059.99,20,False
229078,91949.77,23,False
229079,86988.39,15,False
229082,74890.48,24,False
229083,80425.14,18,False
229084,79047.53,19,False
229086,63040.84,1,True
229094,86896.7,20,False
229101,111846.66,5,True
229104,70655.32,6,True
229108,82772.8,11,True
229112,77075.04,20,False
229116,85958.6,12,False
229117,91425.98,22,False
229121,114220.45,7,True
229128,99493.81,15,False
229133,73151.96,20,False
229137,75633.22,2,True
229141,97246.68,22,False
229142,112626.87,15,False
229143,95113.79,0,True
229147,58810.37,5,True
229150,105288.4,13,False
229152,63756.75,19,False
229153,82030.89,4,True
229157,72667.33,14,False
229162,64217.1,8,True
229180,89586.63,22,False
229183,86147.96,4,True
229192,72619.59,20,False
229193,85850.21,3,True
229195,87212.72,6,True
229196,61800.01,2,True
229201,80603.18,19,False
229203,119340.0,5,True
229210,52426.27,21,False
229212,91100.9,2,True
229213,83374.74,0,True
229216,100463.99,5,True
229218,83303.19,12,False
229222,76081.48,22,False
229229,68209.14,11,True
229230,79162.97,14,False
229241,102752.53,15,False
229244,94016.03,5,True
229256,81493.7,5,True
229259,99286.79,16,False
229262,106488.63,20,False
229266,95677.29,20,False
229269,78715.74,9,True
229278,67435.82,21,False
229279,78476.77,9,True
229282,72808.43,10,True
229290,74901.49,17,False
229292,90309.35,13,False
229295,109672.04,12,False
229296,98065.14,4,True
229297,106133.8,14,False
229298,69632.59,18,False
229311,88321.9,1,True
229313,93476.17,20,False
229314,91246.78,2,True
229321,83471.88,1,True
229324,63309.11,7,True
229329,77047.45,20,False
229337,58041.92,0,True
229343,107236.66,1,True
229352,94876.88,7,True
229353,105234.93,2,True
229363,86873.62,12,False
229378,84145.21,2,True
229379,91439.36,3,True
229392,77885.18,21,False
229393,110944.45,2,True
229394,80037.43,9,True
229398,80370.85,8,True
229411,93422.59,8,True
229415,76668.29,24,False
229421,31747.78,11,True
229422,78387.66,19,False
229425,63847.42,7,True
229428,113177.88,23,False
229430,78649.06,20,False
229431,111238.65,23,False
229432,76497.22,13,False
229433,63250.65,10,True
229439,49556.01,1,True
229440,103099.12,10,True
229443,72423.28,2,True
229452,61220.95,1,True
229453,69563.64,17,False
229455,97480.55,20,False
229458,76032.61,8,True
229460,56444.63,19,False
229472,90735.53,11,True
229474,64764.34,2,True
229480,100100.63,10,True
229481,78549.09,15,False
229486,92616.18,15,False
229495,112944.54,18,False
229498,89719.76,21,False
229510,72065.72,24,False
229511,87317.22,16,False
229512,104773.96,10,True
229524,104602.11,13,False
229526,92427.59,10,True
229531,70057.07,20,False
229532,91205.02,9,True
229535,84584.97,11,True
229547,93863.48,9,True
229558,71326.1,6,True
229560,52053.31,14,False
229573,54554.17,2,True
229581,58767.84,7,True
229583,119435.02,5,True
229584,83867.87,20,False
229591,77621.2,9,True
229593,61843.76,20,False
229598,74943.87,10,True
229603,92076.95,1,True
229605,93307.94,9,True
229606,102173.46,24,False
229610,79024.38,5,True
229611,76112.0,5,True
229620,79599.41,0,True
229623,86570.83,4,True
229631,71335.79,21,False
229637,65862.04,11,True
229641,70478.05,3,True
229650,75607.83,1,True
229651,70696.01,9,True
229652,66892.56,24,False
229654,88448.27,23,False
229655,96766.3,21,False
229657,64977.05,4,True
229659,99683.35,9,True
229666,79900.79,5,True
229670,62201.61,1,True
229672,104406.3,19,False
229679,113153.49,0,True
229680,86477.28,23,False
229682,64455.26,17,False
229687,99375.91,13,False
229688,103074.85,4,True
229690,75806.77,20,False
229700,91795.13,7,True
229705,89280.03,7,True
229706,95766.52,8,True
229707,86327.87,15,False
229708,88569.9,24,False
229713,88819.87,7,True
229714,101775.15,10,True
229720,71421.08,10,True
229729,82875.73,8,True
229737,103164.58,13,False
229741,94837.91,9,True
229744,103471.47,20,False
229746,94354.26,9,True
229753,87765.89,0,True
229759,78750.0,4,True
229762,72050.41,2,True
229764,90117.3,3,True
229767,83834.84,1,True
229769,107739.18,13,False
229771,78694.67,4,True
229773,66108.06,18,False
229774,84526.57,2,True
229777,91021.94,5,True
229781,88993.86,1,True
229783,91263.88,7,True
229785,63756.44,18,False
229786,94852.35,23,False
229788,84886.93,2,True
229793,99522.05,23,False
229798,87925.34,1,True
229808,60899.98,20,False
229811,89238.31,19,False
229813,76377.14,19,False
229815,88801.6,24,False
229816,121947.94,20,False
229817,93510.23,5,True
229821,51067.36,17,False
229822,72730.24,10,True
229827,85931.69,5,True
229834,98133.3,4,True
229835,82037.79,12,False
229843,76711.53,11,True
229846,91005.93,1,True
229847,84025.38,20,False
229849,112018.08,22,False
229856,96649.2,14,False
229858,90059.77,15,False
229861,80745.9,21,False
229864,81602.29,11,True
229866,84877.19,19,False
229868,84822.17,3,True
229879,130294.8,15,False
229880,87820.93,20,False
229887,76555.21,5,True
